計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
1,2024/05/30,APPLE COM BILL,-130,エポスカード,教養・教育,hl_selfde,"",0,_uQuVgMO3Uii_adxCal0L7lgpza8tIhte3CuZrQ5jC0
1,2024/05/30,振込 アラカワクホイクカ アラカワクカイケイカンリシヤ,83100,Smbc,収入,返金,,0,teu-fwB6wqlQmAPnd0NiCCdKQVb6fgy-ut7lha7sO2k
1,2024/05/30,ガスト,-4080,三井住友カード,食費,hl_foods,"",0,7LkI0gac-Ni15Eavel8A9zTyNn5uscoBt93v1lHYHac
1,2024/05/29,SQ*チヤイルドアイズニツポリコウ,-13860,エポスカード,特別な支出,hl_kidsle,"",0,Euq2MBqY9A3-W7lhy_nUq8-KUMUr2ckU4wfv0K1bldM
1,2024/05/29,MYB西日暮里駅東,-407,三井住友カード,食費,hl_foods,,0,uR82yFn9Xkbab8zD2Ty8uDb324Q8htSiXSJwmHsb2L8
1,2024/05/28,APPLE COM BILL,-480,エポスカード,税・社会保障,hl_bussi,,0,xNMzUjyR6rPB4wmmFuuRN1LriPu8EyMgfiMPFBnR3NY
1,2024/05/28,ニッポリエキマエデンタルクリニック,-180,エポスカード,衣服・美容,hl_beahea,"",0,9q3IgdrIuUOJgutk6C5tz1pBYRv5ZdQMavaaChppgAE
1,2024/05/28,マルマンストア 51,-3485,三井住友カード,食費,hl_foods,,0,wd7TJZ9S-OKydqfTgThnvyG-s2LMOxqwD1vFEJETK8s
1,2024/05/27,ニッポリエキマエデンタルクリニック,-2940,エポスカード,衣服・美容,hl_beahea,chồng khám rănv,0,ca06BnwrfIlJj-ih831tKtzgrUAnZTjQZFo191zA1GA
1,2024/05/27,口座振替4 SMBC(GTNモバイ,-1659,三菱UFJ銀行,住宅,hl_living,,0,g4QPQpxjPneTIb1AV-U05apSFUkytM0yAnL6wq54j8c
1,2024/05/27,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,,0,i7-tmGJPQBfQgVzxlXngdfv5yzuZf87pWd7tKIvIjuE
0,2024/05/27,口座振替3 ミツイスミトモカ-ド,-133053,三菱UFJ銀行,現金・カード,カード引き落とし,,1,vQzg5lReh0lg7sIrMxES05MuKsOyPCQzv0rnUZhy2_M
0,2024/05/27,口座振替4 エポスカ-ド,-674864,三菱UFJ銀行,住宅,家賃・地代,,1,_Kl2DHsBkGp5wn5iht701nFgZ0rX-NJTBMWHeKD06sU
1,2024/05/26,マキバゲ-ト,-6600,エポスカード,趣味・娯楽,hl_exp, mother farm vé,0,gD5HHVRU7RGYMoPXqTq--GSheNYHaTPEBYa3gn1ewQ4
1,2024/05/26,マキバカフエ,-3180,エポスカード,食費,hl_foods,"",0,63SbHPtDWege-pnT-Q99YQa1fFfTT5QGs1ldqGjSOes
1,2024/05/26,ペイペイ*ミツイアウトレットパークキサラ,-1320,エポスカード,食費,hl_foods,,0,w42DsPwC9qs3BzoqjKKCf0249rNkH7_G1uITE1vypnE
1,2024/05/26,タイムズカー,-9370,エポスカード,住宅,hl_living,"",0,j5JJ-f8BvqFT-WUGFc6c-I4HPxtzOsfUyYWWMF5hmT8
1,2024/05/26,ペイペイ*ミツイアウトレットパークキサラ,-1276,エポスカード,食費,hl_foods,,0,IyCAJZLYOISUHiWaTbM-ShaBFv1PuEABJnOxU1dctwA
1,2024/05/26,ペイペイ*ミツイアウトレットパークキサラ,-3850,エポスカード,衣服・美容,hl_beahea,"",0,TdaP5FYz1m2L4PqdFPSE5k8FOrRErYfe2rv2hu-kbDs
1,2024/05/26,入 田端 出 日暮里,-146,suica chong,住宅,hl_living,,0,n3zPqzguvzcTOLKbeZ4YsqnAVcRLJpQPfM4jG_sbTag
1,2024/05/26,入 日暮里 出 田端,-146,suica chong,住宅,hl_living,,0,SyG-Yo82nQ-dXrQUPfXtFzYLnzxzN8-aq3st5RMJtFI
1,2024/05/26,入 田端 出 日暮里,-146,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,C8YZjs52YNrYRA6B7B_xSePTvMElBbRoJ8NxZnChqZ4
1,2024/05/26,入 日暮里 出 田端,-146,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,oSQK9LXTIc0qWf5d1fjpLi7gIPY_Pmd2OiE0myEzOTE
1,2024/05/25,freee,-1628,三井住友カード,税・社会保障,hl_bussi,"",0,VDXTdQjh85z2HY642fKTkGrHkwXYKg6OMHdT7ACbg-I
0,2024/05/25,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,"",1,_ujf8bb5GeazhKAlk0jHrNl3sSSWW6PY-Cb2NS6TBpY
0,2024/05/25,AMAZON.CO.JP,-2899,三井住友カード,食費,その他食費,,1,370MmVP0bH6jZmP3cLfbF0KBOBbJZwIv6WeK0It-uA4
1,2024/05/25,マルマンストア 51,-3885,三井住友カード,食費,hl_foods,"",0,djuvq1mvsSTPXXbcyJDQCe-hZgMYyHCWpOXkS6h6CjU
1,2024/05/25,"MacBook Air 13.6 (2020/2024,M2/M3) Anti-Peeping Filter, Magnetic Privacy Film with Camera Cover, Blue Light Anti-Glare, Double Sided Use, IPROKKO 販売: IPROKKO-JP",-2899,Amazon.co.jp,日用品,hl_shop,"",0,r3f_oY12UbXalOJPyjV7wf7fU8I3mVCEIYqfho9OhDo
1,2024/05/25,V622133 ドトールコーヒー/iD,-390,Smbc,食費,hl_foods,,0,R_OJP11QSXlZD1OCTvxY930qKeVU4ezZGF0jBNZZBGc
1,2024/05/25,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,,0,ziIpoDYmgv2fyZRtWtB1pcs3cET-8168fVFehoWavkw
1,2024/05/25,物販,-120,suica chong,食費,hl_foods,,0,1cn-X_toiM91VD7XFuYboAkLKVGozyqsLRbpqb8kvMk
1,2024/05/25,物販,-120,suica chong,食費,hl_foods,,0,LhFLPlERmD5gjFYf23Bk7TETOtRiR4mpuGDkHNewxZA
1,2024/05/25,物販,-120,suica chong,食費,hl_foods,,0,YEHFSosXWbd3MrYyeF4pwMjCxK_pfH5mqMaO2kFBjsQ
1,2024/05/25,物販,-120,suica chong,食費,hl_foods,,0,HurHgBxDxiHsw_jqCk7hrqd02HXGpXodz320GXv7iyo
0,2024/05/25,カード モバイル,3000,suica chong,未分類,未分類,,1,Iw-DaQzghhaOh3vnNUeOW8uFg2YIudTTjiW7YwjzXTM
1,2024/05/25,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,,0,gCV1UpcIRqKULbITCJsKKPnWumYLdQKCFtMeA6BRY6g
1,2024/05/24,ペイペイ*トリキゾク,-3330,エポスカード,食費,hl_foods,,0,7CpnDTv__6uzKDeWWQBakUGgb75Xjo7sL1EoV25DXs4
0,2024/05/24,AMAZON.CO.JP,-1399,三井住友カード,食費,その他食費,,1,4xk2POTcL11lWHMu8CnIGtgh4uv86r_puSoK4whX-P4
0,2024/05/24,AMAZON.CO.JP,-2680,三井住友カード,食費,その他食費,,1,-UNVU-Gbqbr2Ztq4jMWy4cpjGSz_DOx6pgqZO97RL_4
1,2024/05/24,ふるさと納税「ふるなび」,-13000,三井住友カード,税・社会保障,hl_bussi,"",0,e33Fwhd98e6a_s2QUCfOdbtTyLXAcFIkZSzQs0ZlJjM
1,2024/05/24,MYB西日暮里駅東,-754,三井住友カード,食費,hl_foods,,0,zCiaGWwV7wuKvzU5j9aLg7u5h6CzFT_R19Mgfptmdpc
1,2024/05/24,[Peeping Prevention] iPhone 15 Pro Glass Film (2 Sheets) + iPhone 15 Pro Camera Film [2 Sheets] [Guide Frame Included] LCD Protection Film Peeping Tempered Glass iPhone 15 Pro (6.1 inch) Anti-Peeping 販売: XungHo Japan,-1399,Amazon.co.jp,日用品,hl_shop,"",0,UOS2UXE_yMQ1rCY-HXzTzMAM2D1agYLGoF2HKFo7oyo
1,2024/05/24,トレーニングパンツ ベビー 男の子 女の子 4層 オーガニックコットン 夏用 5枚組 100cm 販売: MOMSMENUメーカー直営店 商品についての質問は こちら,-2680,Amazon.co.jp,日用品,hl_shop,"",0,4BWFsybbN1nw2jL27RmCZpHF0JdFlSwe0apY6EHrfBk
1,2024/05/23,AP/SQ*ネイルアトリエ エクリ,-7160,エポスカード,衣服・美容,hl_beahea,"",0,CoKrjcTZPbG8MjqYSG9Nb3mS7AyUXPAc7ZD1AsKCA7g
1,2024/05/23,PAYPAL *GOOGLE GOOGLE,-380,エポスカード,税・社会保障,hl_bussi,,0,cmnOMS6StCgFNAZSe6FMHyjU1xfL0QZ6my9K-gHCNEQ
1,2024/05/23,メルカリ,-12100,エポスカード,日用品,hl_shop,,0,fCl9dHVn3Voul-77JHmLxj8zF_vDstzaEH8giqQL8SQ
1,2024/05/23,メルカリ,-1820,エポスカード,日用品,hl_shop,,0,cIzUF-IbC65ay9XHQyoJJp3-vbhwO6Esov_dvanMMZI
1,2024/05/23,サイゼリヤ/NFC,-2720,三井住友カード,食費,hl_foods,,0,cs0kAyE8JRkH0iSaU3Ve72ESRpLm80qRxJm1ugEHlbE
0,2024/05/23,モバイルSuica(AppleV)●,-3000,三井住友カード,通信費,その他通信費,"",1,U8ZPhGrgHjJ5daLsoeyLQVfVo90soYreQJDyZXDNQUw
1,2024/05/23,入 川崎 出 日暮里,-406,suica chong,住宅,hl_living,,0,Yl3hNTGJeWNUZTWjzOnEfjJ45eEYU2wfUilvIPSFNX4
1,2024/05/23,入 日暮里 出 川崎,-406,suica chong,住宅,hl_living,,0,nULfw1JvdUU9YHD5ZGlvjF9qTQ6Ak8h6D1fgu4GwedU
0,2024/05/23,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,vcajb1WdrdSW2b6x9-z816zVRXXWg30y-FJyPbAi1UY
1,2024/05/22,EP/マルマンストア 日暮里店,-4745,エポスカード,食費,hl_foods,,0,CaDPtkVUlSIXoWH_Og52FCe7TvsoHgCGnNNzaD9lrfo
1,2024/05/22,EP/マルマンストア 日暮里店,-5,エポスカード,食費,hl_foods,,0,fbmv1-0R78TnK1V-vughOEufRAVvXks4jTUpdz348U0
1,2024/05/22,NSS.クラウドフオ-カス,-22000,Smbc,税・社会保障,hl_bussi,"",0,Jp08wYuqBUEua03V8pRPe6biPy6E5gm8XMPiyGysZ4k
1,2024/05/22,カンリヒ,-35750,Smbc,住宅,hl_living,"",0,fY9T1qGaDXrZ_HPVYUCPZXjDwcHtogGv2peO5WkkJBE
1,2024/05/22,振込 グ-グル(ド,19389,Smbc,収入,事業・副業,,0,mvPZuA9LImQLspqi_Ljv8ZSq3dRFOOWjgXVMR0bO_EM
1,2024/05/22,振込 グ-グル(ド,907977,Smbc,収入,事業・副業,,0,tiappz589CPrm6hX_FyPXnBi_SUjsP0Ig-IoKR40hNE
0,2024/05/22,パソコン振込 レ テイ トウ ハ,-490000,Smbc,現金・カード,ATM引き出し,,1,TrJrfqJbSFVWy5HHIfz05mvO7ZXo0Mn6u_DXGVIIw5k
1,2024/05/22,ニッポリエキマエデンタルクリニック,-4290,エポスカード,衣服・美容,hl_beahea,chồng nhổ răng khôn,0,qBWR48QAK48jZPXuqjO5l9TkMJpR0r13MCxkM5xs0-c
1,2024/05/22,QP/ガスト,-2430,エポスカード,食費,hl_foods,,0,pNC0FNhr1gHoOeCw3clGS56fR7vv0eo67x9-jhKvTzg
0,2024/05/22,振込1 レ テイ トウ ハ,490000,三菱UFJ銀行,未分類,未分類,,1,HPQHa2Quz_zYq8ImAOUdPkhqTwOOeYw_doBp-3fkpSc
1,2024/05/21,AMAZON.CO.JP (返品),3588,三井住友カード,収入,返金,,0,anjiHvYKvqvj1irp54OQhimwCjCL-UPyHPiqBy6IXuY
1,2024/05/21,AMAZON.CO.JP (返品),6864,三井住友カード,収入,返金,,0,Iq0ckolDTZwjtmV0dkiHC8PxvzhJOEEXjDhn7dPHTzo
0,2024/05/21,Amazonネットスーパー(加盟店),-8056,三井住友カード,食費,その他食費,,1,ZHb7OAY_M-xkW9jhUoF0sVi9mqhtc98n6tVneXfcjlM
1,2024/05/21,配送料,0,Amazon.co.jp,税・社会保障,hl_bussi,,0,_fJyZgDk1xabbQIr9dqO0rHYSttEct0W57hPi7sRkgg
1,2024/05/21,くらしモア リケンのノンオイルくせになるうま塩 380ml  ライフ,-354,Amazon.co.jp,食費,hl_foods,"",0,viyA21SFrjshz0SSSLU6pohVlwCJo6MqahXukBK-ffk
1,2024/05/21,メキシコ産など アボカド 1玉  ライフ,-213,Amazon.co.jp,食費,hl_foods,,0,5RqmXaNNIuM7eH7uYHOm8PbvfEzuSGRM26vUEAOteSw
1,2024/05/21,伊藤園 おーいお茶 さらさら濃い茶 粉末 [機能性表示食品] チャック付き袋タイプ 80g  ライフ,-1131,Amazon.co.jp,食費,hl_foods,,0,5PuXchGqPGcFL4B8IROkzYC5JBcIVyf8uuXEKXed5WQ
1,2024/05/21,大塚製薬 オロナミンCドリンク 120ml  ライフ,-118,Amazon.co.jp,食費,hl_foods,,0,zE2YgIZopkzj7mxR1TV9aMckCD4sQ61iKXP4HeabPZg
1,2024/05/21,キッコーマン 豆乳飲料アーモンドPlus 1000ml  ライフ,-373,Amazon.co.jp,食費,hl_foods,,0,2APLTbGkYUIMb8iVukCXL7oVCZ8EYHSU6Btyj5y1Nks
1,2024/05/21,[冷蔵]明治プロビオヨーグルトR-1 ドリンクタイプ 満たすカラダ 鉄分 112g 5点 ライフ,-765,Amazon.co.jp,食費,hl_foods,,0,cpBwxLRGWrnHHnHjRpjkct2puTs1ywjYqeIke6TnsWU
1,2024/05/21,国内産 小ねぎカット(25g) 1パック  ライフ,-108,Amazon.co.jp,食費,hl_foods,,0,vhjWzwhVzuZue3P62mLpQLkK2GB8nHCTm72uZYeURtM
1,2024/05/21,[冷凍] 江崎グリコ パピコ チョココーヒー 80ml×2本  ライフ,-133,Amazon.co.jp,食費,hl_foods,,0,pzBFoszyVgyOHhdr-NnP7qMQf-YXjzxD4Ov251Obyh8
1,2024/05/21,ピジョン 親子で乳歯ケア ジェル状歯みがき ぷちキッズ ぶどう味 (医薬部外品) 50g  ライフ,-693,Amazon.co.jp,日用品,hl_shop,"",0,IR06kz8QLLJHafED1ys7ugBmIOhT04442LB_I34kzz8
1,2024/05/21,[冷蔵] 雪印メグミルク 北海道バター食塩不使用 200g  ライフ,-537,Amazon.co.jp,食費,hl_foods,,0,6yRfs1iZEZxZO6wtAh6qUSqP5D8uRfk3ExA2SLl9tJw
1,2024/05/21,神明 【精米】 あかふじ いつものお米 5kg  ライフ,-2030,Amazon.co.jp,食費,hl_foods,,0,ejOsyoNAc6wrcRpq2DDnbpJTHzOK_WN4td9esbagEB0
1,2024/05/21,サンヨー 元祖ニュータンタンメン本舗監修タンタンメン 94g 5点 ライフ,-1290,Amazon.co.jp,食費,hl_foods,,0,TGLN_m-5CcfMdjsCxRtIZTWsyOP45A4LqA2BPgYkLrI
1,2024/05/21,スマイルライフ 毎日の食卓白たまご 10個+2個  ライフ,-311,Amazon.co.jp,食費,hl_foods,,0,fSgzisUHYH5bvcTLlyLRB5UMgsDa-2z5SiBohMVNOtg
1,2024/05/21,QP/マイバスケツト,-311,エポスカード,食費,hl_foods,"",0,FCa85CBow2XePH31UGL5g07Xwu3HYp9JnVkW6ZASNVo
1,2024/05/20,給料振込 カ)デンツウデジタル,297656,Smbc,収入,給与,,0,CshbWklnjGsBneB_e7t1bx9zQ9gkx5leHAqUq5ICsqY
1,2024/05/20,ペイペイ*カクヤス,-3919,エポスカード,食費,hl_foods,,0,RIjsvCD1KMfhIkFsA0P-R2JE4AS4sW5limL8rGXfUWo
1,2024/05/20,QP/マイバスケツト,-2194,エポスカード,食費,hl_foods,"",0,So4XJAgT_xTf3MMoyYXevGgIMUlZfSPs8HLqtFyKVMQ
1,2024/05/19,【第1類医薬品】ドゥーテストLHII 12本 販売: アマゾンジャパン合同会社,-2803,Amazon.co.jp,衣服・美容,hl_beahea,"",0,f2LCNCEHh252uK2-tNy8m71u9yYyAQbR7LTJCgtw2ak
1,2024/05/19,EP/マルマンストア 日暮里店,-542,エポスカード,食費,hl_foods,,0,BZPkQHLLIUk10cj75nBbPM1qZzgWYPcf26b9fJ2cniM
0,2024/05/19,AMAZON.CO.JP,-2803,三井住友カード,食費,その他食費,,1,Z5sZcw7E83Jhxg1Yt0Ik1T13HzP62vtswZ3acEgLGL4
1,2024/05/19,ペイペイ*ガスト,-2530,エポスカード,食費,hl_foods,,0,wGVU5o-a6_fxkoDUsTUuOJrCcq7zbgkBUz0lKNnJ1xA
0,2024/05/19,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,"",1,6KnHpJoebbJc4aDF5hjn3mIHhokbbCkPgDTvNsY-RKI
1,2024/05/19,QP/セブン-イレブン,-1423,エポスカード,食費,hl_foods,,0,Z61oyg7LgP_ufeCS11rGTiZrkqsWlO-Nhbjx06JwiWk
1,2024/05/19,入 保土ケ谷 出 日暮里,-659,suica chong,住宅,hl_living,,0,u5vDM32s4hq9nTVWawf3yF5kE9aiEl_WCUDnIvUBEqs
0,2024/05/19,カード モバイル,3000,suica chong,未分類,未分類,,1,xEwXbg0TsYpK9kgtfSL7nqDKr22R-NbBbc8LkcK31iw
1,2024/05/19,入 日暮里 出 保土ケ谷,-659,suica chong,住宅,hl_living,,0,rv0dE-JCXBL69bJ-LRYkyFiHHYrw-YvJkLbJFa-EDMQ
1,2024/05/19,入 東京 出 日暮里,-167,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,T1Q5IjY5iAzDrU7l5G8M7io_xzQyOaI2-jqKpeoLkXo
1,2024/05/19,入 四谷三丁 出 地 東京,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,rqg6brfGCy7A5JX6dRzH7srQ8kZG4i9Cb7TyFeZVCT0
1,2024/05/19,入 地 新宿 出 四谷三丁,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,LnRVw-hdQZ2kmom-qSw9UiNuEFmtOgplkea_mvizY1c
1,2024/05/19,入 日暮里 出 新宿,-208,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,X7Y9qzQ-VXbR8bbwc5v5DigAPgbv4vjz6mKJPHqH41s
1,2024/05/18,妊活 サプリ 男性 の 妊活 をサポート 精鍛サプリメント(セイタンサプリメント) 亜鉛 マカ 葉酸 特許成分 バランス配合(栄養機能食品)60粒/1ヶ月分 (60粒 (x 1)) 販売: 【正規販売店】永寿堂公式ショップ,-2980,Amazon.co.jp,衣服・美容,hl_beahea,"",0,cWQLOvOuolV1QCavnLHN6c7xSw0bFx-tc7qOqReWzm8
1,2024/05/18,パートナーポイント,98,Amazon.co.jp,収入,ポイント,,0,Guj5eIB1t2v3xcJo8I2521Pg5xn7xHP_tccJdymj-oY
1,2024/05/18,Amazonポイント,1624,Amazon.co.jp,収入,ポイント,,0,v1ipHfLfA9P_DAfec6h_gqug2pJnj4LJNsScDdVVsiw
1,2024/05/18,【第3類医薬品】ソフトサンティア 5mL×4 販売: アマゾンジャパン合同会社,-500,Amazon.co.jp,衣服・美容,hl_beahea,"",0,7xZgqXnP6BTw2YF7a7QeXGIAduBycYtdD1R8ubupCUs
0,2024/05/18,APPLE COM BILL,-3000,エポスカード,税・社会保障,hl_bussi,,1,J4vd-7My4mzo0iUYI5ekSwO5rh5PxH9ah17lzKOAf2M
1,2024/05/18,ペイペイ*カクヤス,-1167,エポスカード,食費,hl_foods,,0,TBHRGGeD2y6AF1-8TkeqML_0esVx-46ZSEXtKxbk0ko
0,2024/05/18,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,"",0,hZtcSKUQ5CaBO9-YOXIy_OZcfEDd2EHPdhQLcKxOGoY
0,2024/05/18,AMAZON.CO.JP,-500,三井住友カード,食費,その他食費,,1,OTmO7mL7azAAnjMn6CoxXxaYfdH2iA-erhh310hhEP4
0,2024/05/18,AMAZON.CO.JP,-1258,三井住友カード,食費,その他食費,,1,Yka2hdgmfJ4aRacbB8xAKBoXPp7tUs2_XL5ArSqzn6M
1,2024/05/18,イ-テイツクス.オンラインチケツト,-2600,エポスカード,趣味・娯楽,hl_exp,toy museum,0,rMFv4eVvgybN9uFlMpw2w0NTXD5Z6cfhDnpiYXksaFY
1,2024/05/18,QP/ドト-ルコ-ヒ-,-250,エポスカード,食費,hl_foods,,0,XRLyI_N0gxbMuat3LFxoIUIae9mr2Vl4MSmOE04sg2c
1,2024/05/18,入 保土ケ谷 出 日暮里,-659,suica chong,住宅,hl_living,,0,Prpj92Sw_JKab75YcU2O_W1GmqODxJ9Uf_fiqhOeN4g
1,2024/05/18,物販,-380,suica chong,食費,hl_foods,,0,KqOVDxy_N4PtGBeMBr0JDAaekhAGjkBOQ_LTdTQgRZs
1,2024/05/18,物販,-727,suica chong,食費,hl_foods,,0,WD9_HdmA3YtcdHtAv1x7izpVYdr-pVEgIJWcQNqwCcQ
1,2024/05/18,入 相鉄横浜 出 星川,-188,suica chong,住宅,hl_living,,0,ESB_-kGaG9eE6PssafRjv5vV2PiH2uA5VXG29t4J_Mw
0,2024/05/18,カード モバイル,3000,suica chong,未分類,未分類,,1,4o1VWZjh4OmTpyDKBCVEv5loHLDl2BJGGR94EwhyaM4
1,2024/05/18,入 日暮里 出 横浜,-571,suica chong,住宅,hl_living,,0,7FneSfN5vl2jhp6PkXs0_PPkfvImY8zXhv7yPyppKBw
1,2024/05/17,東京都水道局(継続),-3951,エポスカード,住宅,hl_living,,0,zJJt_GlwRfdtOeBLakuy8jHrsgvL9rFtITkho-5spjY
1,2024/05/17,QP/ドト-ルコ-ヒ-,-450,エポスカード,食費,hl_foods,,0,wS2ogjnYVIUk0-c3u48vFPtZq6JQXA4VrZE9oCmRsrc
1,2024/05/17,QP/クニヤ-ネノミセ ユウラクチヨウテン エ,-350,エポスカード,食費,hl_foods,"",0,H8kISF19qoFYKXh8UogtdVKgsETysEG25IdH9YB7OOw
1,2024/05/17,QP/エキユ-トニツポリ,-368,エポスカード,食費,hl_foods,"",0,pUdCln3R7Vmm1ouw2jLkethSggJMt9khaWv-rwV8YNk
1,2024/05/17,QP/エキユ-トニツポリ,-303,エポスカード,食費,hl_foods,"",0,ESZI8oIi4K16vDn5sXCe5I6YJwtwiuHSF_mukz_pQmM
1,2024/05/17,QP/エキユ-トニツポリ,-368,エポスカード,食費,hl_foods,"",0,-_b3etKx1fgQjlCJh87Tc16PgrpLK5zhQJz1TsT5DsA
1,2024/05/17,入 御徒町 出 日暮里,-146,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,o5HVVtkIzFDwsL9pvWJDaF-cN0sOSIsqAAMPlbUh2TU
1,2024/05/17,入 有楽町 出 御徒町,-167,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,4vsSS9JZlEp0aTsdDiwUt-C4vJIYHjpWbHsneXQpVHk
1,2024/05/17,入 日暮里 出 有楽町,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,fYUV00beBeq8pdlVqgDF9KRd9KXtWOHeSdRsBHzCJ8k
1,2024/05/16,EP/マルマンストア 日暮里店,0,エポスカード,食費,hl_foods,,0,ZoGNF8seyJvG-jrFUrOUi3p75qg-24UM8zAXsMfJ2TI
0,2024/05/16,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,_Ga-wv-2NNIcd6prc3_Ax_DKSs5dB0BdwIWtF8B8DrE
1,2024/05/16,QP/ドト-ルコ-ヒ-,-250,エポスカード,食費,hl_foods,,0,hBtLT-THiF8_HhPbJhHVptMEJf8m4KV3XykRDKfq8wk
1,2024/05/16,QP/クスリノフクタロウ,-1098,エポスカード,衣服・美容,hl_beahea,nhà thuốc,0,gQpjmyGpF_bGLq_77BxUhVHps32ttlrxthOYgr1y9u0
1,2024/05/16,物販,-128,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,8Y8J_v026Bq4h7rgUB_MmSZ0_erGDYwJEBjftUAbeEU
1,2024/05/16,入 新橋 出 日暮里,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,DdzJkSrPsLJntPW-eYttPhugur4OuRW83fz4f36iUvo
1,2024/05/16,物販,-540,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,eMeTJxnrzmyzr4Fo7sm2IQHAdYZNffbBLGp_DodanRM
1,2024/05/16,物販,-213,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,xO0Ps_MZxK1zqtVvx_ouQdJbU0wtlP2wugbZwcjfkyY
1,2024/05/16,入 日暮里 出 新橋,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,9j7PkEdgmNXNSV9O-R3l4QhUJ45uQs4y1Jm7Em-CfQI
0,2024/05/16,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,x7c6F6udartyY1iv9cvhIeUDZ8iKjEHBfgYCXTJ5GXs
1,2024/05/15,メルカリ,-1000,エポスカード,日用品,hl_shop,,0,glL3YSPRdfX_4Lf63q3Z_VjNtnzKRoZys4kZxSbYHrk
1,2024/05/15,メルカリ,1000,エポスカード,収入,返金,,0,wfDCp6yAzqR1Jtg9_eYwdxIrGwgllvsEAlJjG-urTRY
1,2024/05/14,ペイペイ*ガスト,-7007,エポスカード,食費,hl_foods,,0,OIqCs4Aol1wtyI2NVwnVuWtZDWwU8hT-f5YM08fKCWk
1,2024/05/14,スポ-ツクラブナス カイヒ,-12100,エポスカード,衣服・美容,hl_beahea,,0,Z7XfEyu9X0DpLTh0asJkwZzMOGV74Ybs0wgTACRKpyY
1,2024/05/14,ペイペイ*カクヤス,-1035,エポスカード,食費,hl_foods,,0,qEqQ4uqpCS8_s38HJDvQMJ-QuzTVzRfkzoAh9KNrOro
1,2024/05/14,スポ-ツクラブナス カイヒ,-11000,エポスカード,衣服・美容,hl_beahea,,0,ejPKapig3MlKaiLxNE6Vt_wYbxcGW4dATx-Q8iXtl8c
1,2024/05/14,入 KS空港2 出 京成日暮,-1267,suica chong,住宅,hl_living,,0,bv1JUEXG3zeCyezsrRpA9PQb7bIZPun8j6yU8Elkn1g
1,2024/05/14,振込2 アラカワクカカクコウトウジユ,50000,三菱UFJ銀行,収入,地域手当,,0,08rF1-Wqp2pOfvswL_iPCrYIKeO6CKq7bmwt5Il9c3s
1,2024/05/14,物販,-840,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,nOp7OycJEHOYak1uSmu_6JAWGUNFpZApJ56P_KBAz0c
0,2024/05/13,AMAZON.CO.JP,-2391,三井住友カード,食費,その他食費,,1,5pZ2HKuRSLJI4CLaa-5tnqiFQ9squykiE2ZA05HTzgE
0,2024/05/13,Amazonフレッシュ,-9705,三井住友カード,食費,その他食費,,1,Jbr4NasISoGD5cR1dnN4yzIHccDr-8SKIiuE0oBvXNU
1,2024/05/13,APPLE COM BILL,-500,エポスカード,税・社会保障,hl_bussi,,0,gvbNSFQE47WDpTP40JBwawjJRoKpGs-t3xHKebF5xFQ
1,2024/05/13,APPLE COM BILL,181,エポスカード,収入,返金,,0,c-MW-FUq0w7-0pS6MBQaEgGU0lRBQy6Smp37YBbPxHY
1,2024/05/13,メルカリ,-3252,エポスカード,日用品,hl_shop,,0,0yQmVFVjD6bgoEd9llH47Vih5G8KKhSiMI7cXv8xkco
1,2024/05/13,メルカリ,-1600,エポスカード,日用品,hl_shop,,0,F7ex4Fz9Vm-r9ZyuVTEDCZc976pDVNAXTUw_pIdZocM
1,2024/05/13,APPLE COM BILL,-319,エポスカード,税・社会保障,hl_bussi,,0,WZJY_4ejqDn3yfu7gaFaHmP2JsyyL6GNvJ-LwKfD7tA
1,2024/05/13,APPLE COM BILL,500,エポスカード,収入,返金,,0,alPxnDzgqn8q4qaSVxcV4sp4QzY2V7biK4FJ4bjZQjc
