計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
1,2023/04/01,物販,-1270,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,swOHj9fY70mltI9B_hgewQ
1,2023/04/01,物販,-380,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,7uOCvyoX-5DmztFoME8e_w
1,2023/03/31,ペイペイ*カクヤス,-1050,エポスカード,食費,hl_foods,"",0,o6mp5mHr3r7XuwbUqPfKrQ
1,2023/03/31,アラカワクホイクリヨウ   トコウキン,-23600,Smbc,特別な支出,hl_kidsle,"",0,mLReBqnvqM5e0S1LWJfS5A
1,2023/03/31,タイムズカー,-880,エポスカード,住宅,hl_living,,0,QSJPLiPMLJUbQ0_Nyf5dNg
1,2023/03/31,物販,-963,suica chong,食費,hl_foods,,0,zW1LDKK-_IzLfDMmnJeT4g
1,2023/03/30,ペイペイ*アークランドサービス,-950,エポスカード,食費,hl_foods,,0,v94vIfYVtu3K4BmTQSvVRQ
1,2023/03/30,ペイペイ*ケイオウアイベトナムフォーアン,-1640,エポスカード,食費,hl_foods,"",0,H6lXmrv6mIWlxh_FpS3xLw
1,2023/03/30,ペイペイ*マルマンストア,-5692,エポスカード,食費,hl_foods,,0,0Y56FnA5VNZKJ8HLpqj-wQ
1,2023/03/30,ペイペイ*チャテン,-460,エポスカード,食費,hl_foods,,0,0Z19nwmqSusYq2SBmToe5g
0,2023/03/30,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,g9JEoYeRHll1UhmizQKGrQ
1,2023/03/30,Amazonプライム会費,-500,三井住友カード,日用品,hl_shop,,0,Jph05LKBETvC8HUN4ZE3Bg
1,2023/03/30,入 品川 出 南千住,-318,suica chong,住宅,hl_living,"",0,u6h6lL9oUYQuA9UWX_XU7A
1,2023/03/30,入 京急川崎 出 京急品川,-232,suica chong,住宅,hl_living,"",0,AhuOERjhelywqBYz5024mQ
0,2023/03/30,カード モバイル,3000,suica chong,未分類,未分類,,1,dfY1ZsYRN_JbZ8y8Jr13tA
1,2023/03/30,入 日暮里 出 川崎,-406,suica chong,住宅,hl_living,,0,8YTog84Nd5RV-_ZHsajkQg
1,2023/03/30,物販,-259,suica chong,食費,hl_foods,,0,WY0XqiQw6WWX0sj4iOfSAg
1,2023/03/30,物販,-462,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,sPT7za9eZbS3CsVT9eOyww
1,2023/03/29,ペイペイ*カクヤス,-4802,エポスカード,食費,hl_foods,"",0,fiCFoIvKnxjy0xfHoWtfcQ
0,2023/03/29,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,Mgr5SBKkQKIFKO6RpasE9Q
1,2023/03/29,AMAZON.CO.JP (返品),2343,三井住友カード,収入,返金,,0,H1N2qdIpW_jukir6H85QUw
0,2023/03/29,AMAZON.CO.JP,-25800,三井住友カード,食費,その他食費,,1,3eo9b757SmjKOrzIoV3XcA
1,2023/03/29,[コーチ] COACH バッグ トートバッグ レディース リバーシブル シグネチャー A4収納可 アウトレット [並行輸入品] 販売: LongBeach.,-25800,Amazon.co.jp,日用品,hl_shop,"",0,sb5tx6ISAHVtcdaLNRSaWQ
1,2023/03/29,入 千駄木 出 地西日暮,-178,suica chong,住宅,hl_living,,0,bqUY6fkFXzZL0wcxt2IOAw
1,2023/03/29,入 地西日暮 出 千駄木,-178,suica chong,住宅,hl_living,,0,Ps_FsG2OvwewPIdTETtReg
1,2023/03/29,物販,-2471,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,34YgFV7onluk4J_rut5WSg
0,2023/03/29,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,YYzEXkSfO6Kk5ZXG7L1J1w
1,2023/03/28,AMAZON.CO.JP (返品),57033,三井住友カード,収入,返金,,0,uKNvAUlVmc6rHBs5_RRLww
1,2023/03/28,AMAZON.CO.JP (返品),1595,三井住友カード,収入,返金,,0,dS65O6NznnFRf76OwL2Wyg
1,2023/03/28,ペイペイ*ケイオウアイベトナムフォーアン,-930,エポスカード,食費,hl_foods,"",0,kM7qC-0Pq2i5wueIggDRbw
1,2023/03/28,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,"",0,BRknCVtPPxcxjG2DLziK1Q
1,2023/03/28,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,"",0,c869BUa6dqxS3QKzlmZ1VA
1,2023/03/28,物販,-329,suica chong,食費,hl_foods,,0,yyQ3hVMqv430dJ_u5cXCdg
1,2023/03/27,口座振替4 AP(GTNMOBILE,-1718,三菱UFJ銀行,住宅,hl_living,,0,-tQDaK2105wWJDt94qMolw
1,2023/03/27,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,,0,ELQcpxMobeiA1-UwZTuhYw
0,2023/03/27,口座振替3 ミツイスミトモカ-ド,-155880,三菱UFJ銀行,現金・カード,カード引き落とし,,1,1PTkh9aJmW70wC89cfKL8g
0,2023/03/27,口座振替4 エポスカ-ド,-552401,三菱UFJ銀行,住宅,家賃・地代,,1,gm9JJ9A1E_UZVRxYAjy13g
1,2023/03/27,ペイペイ*カクヤス,-774,エポスカード,食費,hl_foods,"",0,S66iAViNtPW_Qjcp3BDzOQ
1,2023/03/27,ペイペイ*スターバックス コーヒー,-1035,エポスカード,食費,hl_foods,,0,dMo1Nfpew0qcppgDuRnaJA
1,2023/03/27,口座振替 RTK ペイペイ,-2000,三菱UFJ銀行,食費,hl_foods,,0,lwHXDoiPGhhxGw3Fr8z9VQ
0,2023/03/27,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,gmuJ556LAWfFJi3uoNgh8Q
0,2023/03/27,カード モバイル,3000,suica chong,未分類,未分類,,1,oF-wiFJZfeWYBJ9jSqiqYA
1,2023/03/27,物販,-492,suica chong,食費,hl_foods,,0,nWjU0DWKZFkSROFBX5JnsA
1,2023/03/27,入 渋谷 出 日暮里,-208,suica chong,住宅,hl_living,"",0,IJ4sXrFhknwDhZwUunszSA
1,2023/03/27,入 新宿 出 渋谷,-167,suica chong,住宅,hl_living,"",0,nnykNubzb87vSBgmOiGPKA
1,2023/03/27,入 恵比寿 出 新宿,-167,suica chong,住宅,hl_living,"",0,I7LDhb7tGYUZ0_rkuQwE0g
1,2023/03/27,入 臨東テレ 出 目黒,-481,suica chong,住宅,hl_living,"",0,4-919GsB2c9tv7bneZ5NGw
1,2023/03/27,入 ゆ 新橋 出 台場,-325,suica chong,住宅,hl_living,"",0,qybHwBE50ssZRIvFV-fcQw
1,2023/03/27,入 日暮里 出 新橋,-178,suica chong,住宅,hl_living,,0,HuCsy9a3jn-CAQZf7sNX9w
1,2023/03/27,入 渋谷 出 日暮里,-208,suica chong,住宅,hl_living,"",0,8SXoBJXWNaMc-VdokI2g6A
1,2023/03/27,物販,-481,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,UGKmcuplr0e_WYhTLcpJFA
0,2023/03/26,AMAZON.CO.JP,-2343,三井住友カード,食費,その他食費,,1,tRqhMn5dReDI613IpYC7Eg
0,2023/03/26,AMAZON.CO.JP,-1891,三井住友カード,食費,その他食費,,1,dImCPTbsQEkEEvtCwFJYgA
0,2023/03/26,AMAZON.CO.JP,-6061,三井住友カード,食費,その他食費,,1,HSw_W5LTOx6hFF1HLIg7pg
1,2023/03/26,ペイペイ*イナゲヤ,-4933,エポスカード,食費,hl_foods,,0,5JSdFBr4ZSc5p2Csp4Ik2w
1,2023/03/26,ペイペイ*カクヤス,-425,エポスカード,食費,hl_foods,"",0,O1PGeG9TLkCZq80K9_qOWw
0,2023/03/26,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,r6rFquIavqdVyfpSbPYiuQ
1,2023/03/26,コクヨ 収納ボックス NEOS Mサイズ ホワイト A4-NEMB-W (781円 * 3点) 販売: アマゾンジャパン合同会社,-2343,Amazon.co.jp,日用品,hl_shop,"",0,khyDhxIyAemQp3OGZed8Lw
1,2023/03/26,TARZA(ターザ) BCAA 8000mg アミノ酸 クエン酸 パウダー ピンクグレープフルーツ風味 国産 1kg 販売: TARZA(ターザ),-6380,Amazon.co.jp,衣服・美容,hl_beahea,"",0,J5IND-JN7JA08oE97marZg
1,2023/03/26,割引,319,Amazon.co.jp,収入,ポイント,,0,KwfTE6chCH71VjQjwbUpgw
1,2023/03/26,【Amazon.co.jp限定】森永 フルーツでおいしいやさいジュレ アソート 70g×6個×2セット [ 1歳頃から 4種類 詰め合わせ ] 販売: アマゾンジャパン合同会社,-1891,Amazon.co.jp,食費,hl_foods,"",0,kQn22iOl2LkYOeT5nIL1yw
1,2023/03/26,入 日暮里 出 渋谷,-208,suica chong,住宅,hl_living,"",0,BkjaunELEQdJgy3PFlhYgQ
1,2023/03/26,入 蒲田 出 日暮里,-406,suica chong,住宅,hl_living,,0,lVC2Mu3rqNXU8Vqb0h9TZg
1,2023/03/26,物販,-489,suica chong,食費,hl_foods,,0,pJR1DhIaToJxObwXwi2Snw
0,2023/03/26,カード モバイル,3000,suica chong,未分類,未分類,,1,qGDK4A5HhAdMhqKNcR0FTA
1,2023/03/26,入 日暮里 出 蒲田,-406,suica chong,住宅,hl_living,,0,aVWS_DSWZH57JZV6v5Dfrg
1,2023/03/25,ペイペイ*カクヤス,-1161,エポスカード,食費,hl_foods,"",0,LyHlnsaVaPBeD0r1dyZarA
0,2023/03/25,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,f8fNfzwWDd6uHU7HPE8PXA
1,2023/03/25,入 大塚 出 日暮里,-167,suica chong,住宅,hl_living,"",0,RHGvnyZHmHUZdVnJtCUw9g
1,2023/03/25,入 日暮里 出 大塚,-167,suica chong,住宅,hl_living,,0,cyNDXr4I8-ODKSHAOZxljA
1,2023/03/25,物販,-2622,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,0M9Zdukto276onx5jvFgUA
0,2023/03/25,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,dwp_v7Zk5ieP_Or43wL5tQ
1,2023/03/24,WWW.RIHOAS.COM,-9034,エポスカード,日用品,hl_shop,"",0,AJ7ULA0mtrVoQ-3v3UMGZA
0,2023/03/24,モバイルSuica(Apple),-1000,三井住友カード,住宅,その他住宅,,1,9c3L_Drw5-NQFYmkm1IqSA
0,2023/03/24,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,pejJYtimvSypfWMRP1FKcQ
1,2023/03/24,ペイペイ*ココイチバンヤ,-2088,エポスカード,食費,hl_foods,,0,dbz4-6qUDIt3ZOZ3VceNMA
1,2023/03/24,入 湯島 出 地西日暮,-178,suica chong,住宅,hl_living,"",0,EBaPMQW6uZTc3KEoXUdmNg
1,2023/03/24,入 日暮里 出 上野,-146,suica chong,住宅,hl_living,,0,dZ4gNbbZtSuV2NNolsLfzQ
0,2023/03/24,カード モバイル,1000,suica chong,未分類,未分類,,1,AvdboJkt84IPgrzBwCrcYQ
1,2023/03/24,物販,-1090,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,YzcnzvlM-NZ7onLMtePgtw
0,2023/03/24,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,9dq6KCUACqu87grYPLxesg
0,2023/03/23,AMAZON.CO.JP,-57033,三井住友カード,食費,その他食費,,1,wAvpd6TRed2TKFQnw_IUIw
0,2023/03/23,AMAZON.CO.JP,-35820,三井住友カード,食費,その他食費,,1,GKpINAu1bW9Gn2RIur7ssg
0,2023/03/23,AMAZON.CO.JP,-18498,三井住友カード,食費,その他食費,,1,k7edy-152iN6qAPLbDunrQ
0,2023/03/23,AMAZON.CO.JP,-9162,三井住友カード,食費,その他食費,,1,-GHCvL9FnrhbNmRhD_6cAg
0,2023/03/23,AMAZON.CO.JP,-13036,三井住友カード,食費,その他食費,,1,WRk8VI8yNRBdOPUNEC2V1g
0,2023/03/23,AMAZON.CO.JP,-7699,三井住友カード,食費,その他食費,,1,Rhf2oz7FSI9HCaaTo8pugA
1,2023/03/23,PAYPAL *GOOGLE GOOGLE,-380,エポスカード,教養・教育,hl_selfde,,0,g28vNBomrWYbcLipi1q4yg
1,2023/03/23,ペイペイ*イナゲヤ,-5032,エポスカード,食費,hl_foods,,0,t5YXRsv84k1x82l4dWzZqw
1,2023/03/23,キャビノチェ SUSTEE 5本セット M Green 販売: アマゾンジャパン合同会社,-2352,Amazon.co.jp,日用品,hl_shop,cham soc cay,0,7pwSRxfnx96HxGdKGXzxNw
1,2023/03/23,Amazonポイント,2352,Amazon.co.jp,収入,ポイント,,0,BMbQPyjKf-KAEjbMiVgtCg
1,2023/03/23,[フワリィ] ランドセル 2022年度 きせかえふわりぃ 女児 冠セット パールピンク 販売: アマゾンジャパン合同会社,-36344,Amazon.co.jp,日用品,hl_shop,qua tang anh Hai,0,cdzmx72I2i-CInP1y0VT-Q
1,2023/03/23,Amazonポイント,524,Amazon.co.jp,収入,ポイント,,0,RBKjHK8l6WXm2iABnCMsPQ
1,2023/03/23,[コーチ]ポーチ アウトレット レディース COACH F87591 IMAA8 カーキ [並行輸入品] 販売: AXES[土日祝も発送可能・30日間返品保証・東証プライム市場上場scrollグループ],-10180,Amazon.co.jp,日用品,hl_shop,"",0,EXvdQLegv8xQWD4E2BBBLQ
1,2023/03/23,割引,1018,Amazon.co.jp,収入,ポイント,,0,kJ1wgigdndMg_0rmeyUidA
1,2023/03/23,キットウェル マグビルド スロープセット 72ピース 知育玩具 マグネット ブロック おもちゃ 玉の道 販売: 知育の専門店 Kitwellキットウェル,-7699,Amazon.co.jp,日用品,hl_shop,"",0,ajXvHPakGNuZN49i85oYFQ
1,2023/03/23,OXO Tot オクソートット ストロー&マグ クリーニングセット ティール FDOX62123100 販売: アマゾンジャパン合同会社,-936,Amazon.co.jp,日用品,hl_shop,"",0,kP3j8C2VQFQUbdIAVgx8oA
1,2023/03/23,ポーラ B.A ライト セレクター 【日焼け止め】45g 販売: ポーラ公式ストア,-12100,Amazon.co.jp,衣服・美容,hl_beahea,"",0,KnuC30hS5tDOAIKNnHr_VA
1,2023/03/23,Levoit (レボイト) 空気清浄機 進級モデル 【花粉モード搭載】 20畳 小型 卓上 自動運転 静音 Core 300S ホワイト 販売: VeSync JP【2年間安心保証・24時間以内対応・日本語サポート】,-18498,Amazon.co.jp,日用品,hl_shop,"",0,6TQlqHRev0SsdZ955X-5ng
1,2023/03/23,[ビクトリノックス] 公式 正規品 スーツケース スペクトラ3.0 エクスパンダブル ミディアムケース 69 cm 6.2kg ブラック 販売: アマゾンジャパン合同会社,-57033,Amazon.co.jp,日用品,hl_shop,"",0,_0hzsxqpoOj517CxPOYY0Q
1,2023/03/23,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,"",0,vVFB8R_ZrIbLZIslntxitw
1,2023/03/23,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,"",0,mW7PS8vS1EkleWsm4RtTFg
1,2023/03/23,物販,-149,suica chong,食費,hl_foods,,0,DGrr8ARrz4c3WrpAYmCLxw
1,2023/03/23,物販,-806,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,6hgS7h40ow9VW0N5ACMAow
0,2023/03/22,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,DKD3VqTc_jyHVeEk14pJaw
1,2023/03/22,ペイペイ*ケイオウアイベトナムフォーアン,-2080,エポスカード,食費,hl_foods,"",0,Iwfd8qcDOQljXa_oSrzMQA
1,2023/03/22,レン,-6600,エポスカード,日用品,hl_shop,thue ng cham cay,0,OIqR0WB-DzWG6GqQ4IeWQQ
0,2023/03/22,AP/モバイルスイカ(アツプルヴイ),-5000,エポスカード,現金・カード,電子マネー,"",1,DD1OqkCUuBhlZxhOnyQa1Q
1,2023/03/22,メルカリ,-11800,エポスカード,日用品,hl_shop,"",0,uR9zAm6ptChzpmrzcuquzw
1,2023/03/22,メルカリ,-792,エポスカード,日用品,hl_shop,"",0,Bhoe6Z1V_A74gK6O3wgXyw
1,2023/03/22,カンリヒ,-39250,Smbc,住宅,hl_living,,0,duYRKNEISCWw6sxjCcGCvA
1,2023/03/22,振込 グ-グル(ド,1268127,Smbc,収入,事業・副業,,0,96UlEagkP-OK0KT1sviDKQ
1,2023/03/22,物販,-609,suica chong,食費,hl_foods,,0,eA4lFd8tp3fuSnAYSrjRjA
0,2023/03/22,カード モバイル,3000,suica chong,未分類,未分類,,1,CFqmEly373BWXuBYrREaoQ
1,2023/03/22,入 KS空港2 出 京成日暮,-1257,suica chong,住宅,hl_living,,0,xiLbmmlCdjmu6nb8RoCewA
1,2023/03/22,物販,-1270,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,2QwOTzVEpB8yRXFKmarF5A
1,2023/03/22,入 KS空港2 出 京成日暮,-1257,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,mKm5fhOP-8uJqjp2xNFuGg
0,2023/03/22,カード モバイル,5000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,yTX7oI08oVp1m9NQmi5zXg
1,2023/03/20,給料振込 カ)デンツウデジタル,292083,Smbc,収入,給与,,0,Ivj8KpaACqQVCUks9a7NtA
1,2023/03/20,APPLE COM BILL,-950,エポスカード,教養・教育,hl_selfde,,0,aE0faS_wY3nyTuWvvb75nA
0,2023/03/20,AMAZON.CO.JP,-1600,三井住友カード,食費,その他食費,,1,WL3QkW8eoeCrQXzJy8ogQA
0,2023/03/20,Amazon Downloads,-980,三井住友カード,日用品,その他日用品,,1,eEtRQ-bcc983Dy53TNAMkQ
1,2023/03/20,Kindle Unlimited 販売: Amazon Services International LLC,-980,Amazon.co.jp,教養・教育,hl_selfde,"",0,w7wVYj8d9XaQZ3E7b7M6pQ
1,2023/03/20,バッグ&洋服とめるベルト ネイビー GW-0104-006 販売: 株式会社ミヨシ,-1600,Amazon.co.jp,日用品,hl_shop,"",0,V3sVubXkgV3MymHka4xrWg
1,2023/03/17,物販,-172,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,D1cbw7dTVRdd5tsMghtFQw
1,2023/03/17,物販,-1960,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,uR-rR3LxzJ6sxapEyvkf3w
1,2023/03/17,入 京成日暮 出 KS空港2,-1257,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,6lgfsMAKtJgDUHAzEVTMwg
1,2023/03/16,東京都水道局(継続),-3902,エポスカード,住宅,hl_living,,0,g9sjns3Lew8Tzevs6VOfzA
0,2023/03/16,AP/モバイルスイカ(アツプルヴイ),-5000,エポスカード,現金・カード,電子マネー,"",1,MrAVIeOCfKzMKgJzqXQuQQ
1,2023/03/16,物販,-362,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,6oODb3UgsK-I4brDWmU1hg
1,2023/03/16,物販,-1550,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,WmJM8Ouu6x2_MfNcvJnD6w
0,2023/03/16,カード モバイル,5000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,emnez9aLXP8iPnT5w0qC5w
0,2023/03/15,カ-ド,460000,三菱UFJ銀行,収入,旦那,,1,uYjJ49HaeTjMeapaTHilXA
1,2023/03/15,EP/セブン-イレブン 日暮里駅北,-614,エポスカード,食費,hl_foods,"",0,9BX8-IO2QHlXaO9lnWymAQ
1,2023/03/15,カブシキガイシヤポピンズシツタ,-484,エポスカード,税・社会保障,hl_bussi,,0,FktfBeyzcJ-x9G1E5tVzLw
0,2023/03/15,カード (647),-480000,Smbc,現金・カード,ATM引き出し,,1,le1jVspA1IwgS-zH2cfaKQ
1,2023/03/14,スポ-ツクラブナス カイヒ,-9350,エポスカード,衣服・美容,hl_beahea,,0,AzAzgzSMREzyjFdRHd_rbQ
1,2023/03/14,スポ-ツクラブナス カイヒ,-10450,エポスカード,衣服・美容,hl_beahea,,0,gCg1LkepykVsEBPv3DRUdA
1,2023/03/14,カブシキガイシヤポピンズシツタ,-314,エポスカード,税・社会保障,hl_bussi,,0,3-cvZ0OoSVsB45bIaPNzoA
1,2023/03/14,カブシキガイシヤポピンズシツタ,-484,エポスカード,税・社会保障,hl_bussi,,0,pWSU8JWeP4wr4zcRmRu_jA
1,2023/03/14,物販,-710,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,m7U2R7mcJ1TjURmVzy3Zbw
0,2023/03/13,AMAZON.CO.JP,-2651,三井住友カード,食費,その他食費,,1,K90gNbhuUhw2TCTmq3mmQA
0,2023/03/13,AMAZON.CO.JP,-880,三井住友カード,食費,その他食費,,1,2e2KuxpwaX-hfADgYE0_cQ
1,2023/03/13,ペイペイ*ナリタコクサイクウコウターミナル,-530,エポスカード,食費,hl_foods,"",0,xuzIZqdkoNqHroC4p_8f_A
1,2023/03/13,ペイペイ*ナリタコクサイクウコウターミナル,-7150,エポスカード,日用品,hl_shop,mua qua,0,u7JFoEIrCYggtpPQGvf1OA
1,2023/03/13,ペイペイ*ドトールコーヒー,-850,エポスカード,食費,hl_foods,"",0,GYm3EoYorysGFIdLyCT1CQ
1,2023/03/13,EP/マルマンストア 日暮里店,-2253,エポスカード,食費,hl_foods,"",0,VOWRjd8pw8uJPCJZzeuQuw
1,2023/03/13,MIDJOURNEY INC. (SOUTH SAN FRA),-4075,三井住友カード,教養・教育,hl_selfde,"",0,oZvADJZPphpecUosxVbqSQ
1,2023/03/13,カブシキガイシヤポピンズシツタ,-2684,エポスカード,日用品,hl_shop,,0,EMDmNH5EPXqgNca8444xYQ
0,2023/03/13,カード (647),-480000,Smbc,現金・カード,ATM引き出し,,1,jO2nbA4114SVv_aiCIrTmw
1,2023/03/13,カブシキガイシヤポピンズシツタ,2684,エポスカード,収入,返金,"",0,rMQHTwZFVFWBbR8O81vpRA
1,2023/03/13,OXO Tot オクソートット ロールアップビブ グレー よだれかけ おでかけに便利 コンパクト収納 しっかり食べこぼしキャッチ 首周りやわらか 1個 (x 1) BBOX6196000 販売: アマゾンジャパン合同会社,-2160,Amazon.co.jp,日用品,hl_shop,"",0,jdvoOtc4TZ8rEvlbaaUjmA
1,2023/03/13,EDISONmama(エジソンママ) フォーク&スプーン プラス ケース付 ペールピンク 販売: アマゾンジャパン合同会社,-970,Amazon.co.jp,日用品,hl_shop,"",0,Re924OUUp2BaXikTrar1yg
1,2023/03/13,Amazonポイント,479,Amazon.co.jp,収入,ポイント,,0,htJpdFS_YWUZy44166atOg
1,2023/03/13,ベビースマイル S-303/メルシーポットS-503用 透明ロングシリコンノズル ボンジュール プラス 販売: 7RabbitRiogrande(一部商品は再梱包の上で発送致します),-880,Amazon.co.jp,日用品,hl_shop,"",0,r5kR7RfCcXcDNsSxXzLFsQ
1,2023/03/13,入 京成日暮 出 KS空港2,-1257,suica chong,住宅,hl_living,,0,w5oCXUrTOOsMvWfCFHyn9g
1,2023/03/12,明治 ステップ らくらくミルク 240ml×6本(景品付き) 常温で飲める液体ミルク ×6本 [1歳~3歳頃 フォローアップミルク] 販売: アマゾンジャパン合同会社,-1128,Amazon.co.jp,日用品,hl_shop,"",0,gOA1eUGGVQo6J7I7gWyvIw
1,2023/03/12,包む ギフト袋 ラッピング 巾着 ノーブル インディゴブルー M T-2803-M 販売: アマゾンジャパン合同会社,-495,Amazon.co.jp,日用品,hl_shop,"",0,V4ZsbvCobUUFm8w-RFq44A
1,2023/03/12,Amazonポイント,8,Amazon.co.jp,収入,ポイント,,0,s2-wZsazGHcKNUUlLhjefg
0,2023/03/12,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,rMQ_gV6MVpci04anmkcWUA
0,2023/03/12,AMAZON.CO.JP,-487,三井住友カード,食費,その他食費,,1,5zhDb5YnUlu2VmRU7MPM1Q
0,2023/03/12,AMAZON.CO.JP,-1128,三井住友カード,食費,その他食費,,1,sPosM5NQcPQLHFdEaEhxDg
1,2023/03/12,ペイペイ*カクヤス,-774,エポスカード,食費,hl_foods,"",0,xUfgF6wbL-FfOT0jHCShyg
1,2023/03/12,ラクテンモバイルツウシンリョウ,-2180,エポスカード,住宅,hl_living,,0,JXYQvOwFoTGoiC-2QJp5tA
1,2023/03/12,入 蒲田 出 日暮里,-396,suica chong,住宅,hl_living,,0,RFwvsyiEDQTuZZx4XHAtkA
0,2023/03/12,カード モバイル,3000,suica chong,未分類,未分類,,1,QqjbKm8rDwgKzC3wzSLnoA
1,2023/03/12,入 日暮里 出 蒲田,-396,suica chong,住宅,hl_living,,0,flru0BpYp7gkZhcJy0tuUA
1,2023/03/12,入 新御茶水 出 地西日暮,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,3nCL8EavfrLvI4MZ5T93aw
1,2023/03/12,物販,-116,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,Ea-Z8RR_NneojsMceUZZgw
1,2023/03/12,物販,-790,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,OhRKxD2nptNEfGMTE2EpHQ
1,2023/03/12,入 地西日暮 出 新御茶水,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,vq753yqib9r7eFsYDlwURg
0,2023/03/11,AMAZON.CO.JP,-2706,三井住友カード,食費,その他食費,,1,e5B8rDCom8iN7bqnB9HX3g
0,2023/03/11,AMAZON.CO.JP,-10890,三井住友カード,食費,その他食費,,1,RNvHS_MspFEkYXAJktz6Hw
1,2023/03/11,AMAZON.CO.JP (返品),3627,三井住友カード,収入,返金,,0,ChIAvTdspznqVQXO13wYXg
1,2023/03/11,AMAZON.CO.JP (返品),2776,三井住友カード,収入,返金,,0,l24qwE_7Cg42l85EVE_EEg
1,2023/03/11,物販,-1419,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,b-psOQhpz39quNyl3Sbtyw
0,2023/03/11,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,Mgq10rHptUgP5Ll-xnyvSw
