計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2022/08/29,口座振替4 エポスカ-ド,-197715,三菱UFJ銀行,住宅,家賃・地代,,1,H2neQMmgIURO5cLXe3MnFA
1,2022/08/29,入 南千住 出 日暮里,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,SGPLh7bkhwz0zU9xSzgZYQ
1,2022/08/29,物販,-129,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,C9omy2i5fdCylRtTmVD9CQ
1,2022/08/29,物販,-2860,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,ONXJbbjVGIo0BpjdkJbXNA
1,2022/08/29,入 日暮里 出 南千住,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,eScvJ35bIUegWCxqbQQsZA
0,2022/08/29,カード モバイル,5000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,Ha8A781gn2EXN5WUvHyRyg
1,2022/08/29,【まとめ買い】お部屋の消臭力 部屋用 アロマカモミールの香り 400ml×6個 部屋 寝室 消臭剤 消臭 芳香剤 販売: アマゾンジャパン合同会社,-1770,Amazon.co.jp,日用品,hl_shop,,0,yXMUDHzJp8V35xOsY4_Bjg
1,2022/08/29,割引,177,Amazon.co.jp,収入,ポイント,,0,ivpvmuv7sJgBJWlPHs9LUA
1,2022/08/29,コクヨ 収納ボックス NEOS Mサイズ ホワイト A4-NEMB-W 販売: アマゾンジャパン合同会社,-586,Amazon.co.jp,日用品,hl_shop,,0,NDnPPRdGerty8iFmFPKgQQ
1,2022/08/29,【2021年モデル】フィリップス ソニッケアー 9900 プレステージ 電動歯ブラシ アプリ連動 ミッドナイトブルー HX9992/22 販売: アマゾンジャパン合同会社,-33891,Amazon.co.jp,日用品,hl_shop,,0,HOTL2O_wEAF0JHgbxM8B3g
1,2022/08/29,割引,1864,Amazon.co.jp,収入,ポイント,,0,YtFt0_apJCRG_bQ1BgfY3w
1,2022/08/29,シヤチハタ どこでももちものスタンプ マイキャラ ロング(MO式) イエロー PEM-B3/MO 販売: アマゾンジャパン合同会社,-1653,Amazon.co.jp,日用品,hl_shop,,0,oibkSi9IfqGK0E7ivtix6Q
1,2022/08/29,シヤチハタ どこでももちものスタンプマイキャラ PEM-A4/MO イエロー 販売: アマゾンジャパン合同会社,-1147,Amazon.co.jp,日用品,hl_shop,,0,Cv29iF1akgJ9KcyojCiazA
1,2022/08/29,ニチバン 両面テープ ナイスタック (一般) 15mm×20m NW-15 販売: アマゾンジャパン合同会社,-314,Amazon.co.jp,日用品,hl_shop,,0,qoJdrJcvu5CptA4n3ZCPdg
1,2022/08/29,シャチハタ おなまえスタンプ おむつポン専用 交換用スタンプパッド・補充インクセット GAB-AR 販売: アマゾンジャパン合同会社,-343,Amazon.co.jp,日用品,hl_shop,,0,NESBClWEA8-fDaQ05ZOLiA
1,2022/08/29,コクヨ 収納ボックス NEOS Mサイズ ホワイト A4-NEMB-W 販売: アマゾンジャパン合同会社,-586,Amazon.co.jp,日用品,hl_shop,,0,WgihsHTCpCpExYm6xi6gTQ
1,2022/08/29,シャチハタ 朱の油 朱肉専用 補充インク OG-20 20ml 販売: アマゾンジャパン合同会社,-379,Amazon.co.jp,日用品,hl_shop,,0,SZK7CexlYLV-L9TXJ4HnYA
1,2022/08/29,お名前シール 耐水 やわらか 大容量218枚!6種類のサイズで使いやすい! お名前シール 防水 おなまえシール ネームシール 入学 入園 幼稚園 名入れ プレゼント 入学祝い 入学準備 算数セット シンプル 子供 キャラクター 水筒 遠足 食洗機・電子レンジOK お名前シール 販売: スマコレ,-879,Amazon.co.jp,日用品,hl_shop,,0,EwV5Rde9w6MHXVic-u78jw
1,2022/08/28,UBER *EATS HELP.UBER.COM,-1529,エポスカード,食費,hl_foods,"",0,twOUuL01EU0I4N_o-nmy1Q
1,2022/08/28,UBER *EATS HELP.UBER.COM,-2387,エポスカード,食費,hl_foods,"",0,26NBd8ciVkgpegne6IhPUQ
1,2022/08/28,チ-ムラボボ-ダレス,-3200,エポスカード,趣味・娯楽,hl_exp,"",0,CThOIZjwuIMoS6cGJQp5wA
0,2022/08/28,AMAZON.CO.JP,-2772,三井住友カード,日用品,その他日用品,,1,l4owTjUNx0KqmqdqZfbG8Q
0,2022/08/28,AMAZON.CO.JP,-1093,三井住友カード,日用品,その他日用品,,1,M-rCvanUxnVeZOSr4lrqmw
0,2022/08/28,AMAZON.CO.JP,-18038,三井住友カード,日用品,その他日用品,,1,RJdTLK_prd7xAek0ybj8hQ
0,2022/08/28,AMAZON.CO.JP,-7927,三井住友カード,日用品,その他日用品,,1,QHs1HswlXUYeTpsnakyJMQ
0,2022/08/28,AMAZON.CO.JP,-1278,三井住友カード,日用品,その他日用品,,1,1ZEcS7N0QXngCmA6eLozRg
0,2022/08/28,AMAZON.CO.JP,-3510,三井住友カード,日用品,その他日用品,,1,-h9S4NQIVuZm0okkBSIQCA
0,2022/08/28,AMAZON.CO.JP,-3198,三井住友カード,日用品,その他日用品,,1,xTSPEtPQ0Y2LVyXLM1pBnw
0,2022/08/28,Amazonフレッシュ,-9822,三井住友カード,食費,その他食費,"",1,nLxD1OTiU14FPoR2T5PveQ
0,2022/08/28,Amazonネットスーパー(加盟店),-8139,三井住友カード,食費,その他食費,"",1,Ru0ehXi_qNy4l8dRUjx64Q
1,2022/08/28,"「日本限定usbメモリ128GB」 usbメモリ Phone ipad対応 フラッシュドライブ アイフォン メモリ Phone 外付けメモリ IOS Android PC 人気 USB メモリー Android パソコン対応 アイフォン用 USBメモリ OTG iPad Phone12/12 mini/12 pro/11/11 pro/XR/X/XS/SE/8 iPad MacBook PC iOS用 (128GB, 銀) 販売: ZhengMei Japan",-3510,Amazon.co.jp,食費,hl_foods,,0,dvEiy6pTOIWMJMJjrSLJwA
1,2022/08/28,スケーター 抜き型 ハローキティ わくわく かわいい顔の 野菜抜き型 サンリオ 日本製 LKVN1-A 販売: アマゾンジャパン合同会社,-363,Amazon.co.jp,食費,hl_foods,,0,JEoEGpoIh8esg-7fu0U3TQ
1,2022/08/28,スケーター わくわく 食パン 抜き型 ハローキティ 日本製 PNB1 販売: アマゾンジャパン合同会社,-288,Amazon.co.jp,食費,hl_foods,,0,EegGaOZMM7606ENBthUWLw
1,2022/08/28,スイスイおえかき NEW カラフルシート 販売: アマゾンジャパン合同会社,-3643,Amazon.co.jp,食費,hl_foods,,0,mDJkNEUCDb3AfCkYp8qQjQ
1,2022/08/28,岩崎 冷水筒 フェローズ ハンディプッシュ 2.8L K-298NW 販売: アマゾンジャパン合同会社,-825,Amazon.co.jp,食費,hl_foods,,0,iFgWudF3TDFfkBxcvKKM8w
1,2022/08/28,山崎実業 キッチンペーパーホルダー マグネット冷蔵庫サイドラック タワー ホワイト 2744 販売: アマゾンジャパン合同会社,-2808,Amazon.co.jp,食費,hl_foods,,0,WuNjUNS3dfpwWPECNCMrcg
1,2022/08/28,シャチハタ 印鑑 ハンコ キャップレス9N メールオーダー式 XL-CLN5/MO ブラック 販売: アマゾンジャパン合同会社,-1093,Amazon.co.jp,食費,hl_foods,,0,wmQtsrQ2PqvZQ9hJS6a1_w
1,2022/08/28,ナイスデイ 敷きパッド グレージュ シングル (100×200cm) 素肌が喜ぶ さらさら コットン 綿100 長い期間使える しきぱっと ムレない さらっと 快適 ベタつかない ドライコットン ベッドパッド 敷パッド 抗菌 防臭 抗ウィルス 洗える 【 mofua (モフア) のメーカー】 212601N8 販売: アマゾンジャパン合同会社,-2772,Amazon.co.jp,食費,hl_foods,,0,V7l19NGsxVHtxGLYFOaxyg
1,2022/08/28,配送料,0,Amazon.co.jp,日用品,hl_shop,,0,rt7GHYVjH5X35_FYOS6ZMA
1,2022/08/28,和光堂 手作り応援 鶏レバーと緑黄色野菜  ライフ,-214,Amazon.co.jp,食費,hl_foods,,0,2j8Ip8-JNqoclhjsjiF1Vw
1,2022/08/28,BIGサイズのグーグーキッチン お野菜いっぱいナポリタン  ライフ,-159,Amazon.co.jp,食費,hl_foods,,0,Xe1rXzRFKk0cSY-ksdP6Vw
1,2022/08/28,和光堂 アサヒ1歳からのおやつDHAウェハースヨーグル3袋  ライフ,-179,Amazon.co.jp,食費,hl_foods,,0,Ed_nuTEjS4-XGqyEdvZ8-g
1,2022/08/28,和光堂 五目まぜご飯のもと  ライフ,-214,Amazon.co.jp,食費,hl_foods,,0,27oAGREXuGOCETJxE9ceoQ
1,2022/08/28,ペルー産 アボカドLサイズ1コ  ライフ,-149,Amazon.co.jp,食費,hl_foods,,0,s6-QlGG2Nxtg3Uuy7ngYuQ
1,2022/08/28,和光堂 ベビーのじかん アクアライトりんご 500ml 2点 ライフ,-180,Amazon.co.jp,食費,hl_foods,,0,fBtKddnn_ZEg_FwlmVW_PQ
1,2022/08/28,森永乳業 1食分の野菜ジュレ20種類の野菜とくだもの70g  ライフ,-170,Amazon.co.jp,食費,hl_foods,,0,MsUkBfP8pgm6AVO-RecP5A
1,2022/08/28,ごくごく野菜 1食分の野菜+鉄 りんご味【125ml×3本】 [7か月]  ライフ,-246,Amazon.co.jp,食費,hl_foods,,0,UVeCib7I9rO8D1G09G8tDw
1,2022/08/28,キユーピー C-71 バナナプリン 70g  ライフ,-106,Amazon.co.jp,食費,hl_foods,,0,FnLvkwD5osE_gVKrmGLOBQ
1,2022/08/28,和光堂 栄養マルシェ和風ハンバーグランチ 90g+80g  ライフ,-235,Amazon.co.jp,食費,hl_foods,,0,MVF9JHWSvmIODXzUrKBmQQ
1,2022/08/28,#ミトク ベビービオスムージ キウイマンゴーココナッツ90g  ライフ,-280,Amazon.co.jp,食費,hl_foods,,0,I7z3jVSz_sFK3yKuL2mFLA
1,2022/08/28,和光堂 GLOBAL鯛と豆腐のみそ煮込みうどん120g  ライフ,-213,Amazon.co.jp,食費,hl_foods,,0,qw1l35_Q-T8MkMtiviktww
1,2022/08/28,和光堂 栄養マルシェ レバーと野菜の洋風弁当 80g 2個  ライフ,-235,Amazon.co.jp,食費,hl_foods,,0,ss_4YvhxefEYsL7fchOsOg
1,2022/08/28,和光堂 ベビーのじかん アクアライト白ぶどう 500ml 2点 ライフ,-180,Amazon.co.jp,食費,hl_foods,,0,yNGsmZWAhGhUXLO2fKzVPg
1,2022/08/28,1食分の野菜が摂れるグーグーキッチン ホワイトシチュー  ライフ,-167,Amazon.co.jp,食費,hl_foods,,0,DdmjX6bsEoNxufiLnytbFg
1,2022/08/28,アサヒ 1歳からのMYジュレドリンク ぶどう味  ライフ,-159,Amazon.co.jp,食費,hl_foods,,0,yaM8lXbWL7I2AJmbOPu8XA
1,2022/08/28,アサヒグループ食品 1歳からのMYジュレドリンクオレンジ味 70g  ライフ,-159,Amazon.co.jp,食費,hl_foods,,0,BTdHXBDZlKoAQc5mTnZfew
1,2022/08/28,和光堂 そのまま素材1食分の野菜+いわしつみれだん 2点 ライフ,-388,Amazon.co.jp,食費,hl_foods,,0,q2z8Wgg6HbnA_WLNkqOGcw
1,2022/08/28,森永乳業 野菜ジュレ紫の野菜とくだもの70g  ライフ,-159,Amazon.co.jp,食費,hl_foods,,0,bBXuYJE1FieKP__P1n6yeg
1,2022/08/28,和光堂 グーグーキッチン レバー入りポテトグラタン 80g  ライフ,-99,Amazon.co.jp,食費,hl_foods,,0,8vXeA14qYhz3ptqDKRJsQw
1,2022/08/28,和光堂 ベビーのじかん 赤ちゃんの純水 2L  ライフ,-226,Amazon.co.jp,食費,hl_foods,,0,rGosXE1iHvdtY5o4XF-sKQ
1,2022/08/28,はごろも パパッとライス やんわかこしひかり(7561) 200g 4点 ライフ,-552,Amazon.co.jp,食費,hl_foods,,0,cxrXdXD61jaAqadwlbKpOg
1,2022/08/28,和光堂 1食分の野菜入りそのまま素材緑黄野菜 80g  ライフ,-172,Amazon.co.jp,食費,hl_foods,,0,FLj4cI3rBGLe4x5cG_rZTw
1,2022/08/28,和光堂 栄養マルシェ 鶏とおさかなの洋風弁当 80g 2個  ライフ,-235,Amazon.co.jp,食費,hl_foods,,0,PyVlVIfJv6j-U0ICNwedew
1,2022/08/28,超熟 8枚スライス  ライフ,-198,Amazon.co.jp,食費,hl_foods,,0,KzOM-4C1vqK7IwauplZyiA
1,2022/08/28,アサヒ 具たっぷりチキンカレー 2点 ライフ,-244,Amazon.co.jp,食費,hl_foods,,0,-A8FdPuFUj-6Ehk5Nh1xxA
1,2022/08/28,キューピー 3種のくだもののフルーツジュレ 70g  ライフ,-130,Amazon.co.jp,食費,hl_foods,,0,auzqIx_ni34bMcFeMZE_sw
1,2022/08/28,和光堂 栄養マルシェ とうふハンバーグランチ 90g+80g  ライフ,-235,Amazon.co.jp,食費,hl_foods,,0,uniAVHk2ZXfX2a1v-QdYNQ
1,2022/08/28,和光堂 手作り応援 ほうれん草と小松菜  ライフ,-214,Amazon.co.jp,食費,hl_foods,,0,hk_uNZnzG8Iigy45jQ64GA
1,2022/08/28,ミトク ベビービオ スムージーアップル・オレンジ・バナナ 90g 2点 ライフ,-560,Amazon.co.jp,食費,hl_foods,,0,TaWi7rIUOi9RsVs2vnxYzA
1,2022/08/28,アサヒグループ食品 和光堂 栄養マルシェ うどんと茶わんむし弁当 80g×2p  ライフ,-235,Amazon.co.jp,食費,hl_foods,,0,wNPVhx8VtGtoN1epap_DvA
1,2022/08/28,アサヒ 手作り応援 コンソメ徳用46g  ライフ,-306,Amazon.co.jp,食費,hl_foods,,0,rUAgeHfSyrsBfksXfp1DQQ
1,2022/08/28,キューピー ももとりんごのフルーツジュレ70g  ライフ,-130,Amazon.co.jp,食費,hl_foods,,0,hMLINJc1irYko6pClhExgg
1,2022/08/28,[冷蔵] 男前豆腐店 京の石畳 50g×9  ライフ,-213,Amazon.co.jp,食費,hl_foods,,0,nQTMqTEwkN8AdqYI-YBvuA
1,2022/08/28,[冷蔵] カゴメ 植物性乳酸菌ラブレLight1日分の鉄分 80ml 3本  ライフ,-150,Amazon.co.jp,食費,hl_foods,,0,T4XGEKp4whqoF4l-r6Sb4A
1,2022/08/28,アサヒ 1歳からのMYジュレドリンク りんご味  ライフ,-159,Amazon.co.jp,食費,hl_foods,,0,EHhBGMcYv8spiwKuabyYYg
1,2022/08/28,キユーピー 野菜ミックスのジュレ70g  ライフ,-130,Amazon.co.jp,食費,hl_foods,,0,snytCFaKbvqpvVqsfIkLwQ
1,2022/08/28,BIGサイズのグーグーキッチン しらすと大根のまぜごはん  ライフ,-159,Amazon.co.jp,日用品,hl_shop,,0,wqf4lOQ3wYd1HcxV6qkLmw
1,2022/08/28,食事用エプロン ベビー 子供 スーパー ビブ ソフトスタイ - 防水よだれかけ 赤ちゃん 離乳食エプロン 袖なし ポケット付き 防水 軽量 名前入 保育園用 セット女の子 男の子 販売: スリーマッシュルーム【商標登録100179888】,-1499,Amazon.co.jp,日用品,hl_shop,,0,Yp5iD6p3oMqs0DnoZR5uaw
1,2022/08/28,ダイヤ (Daiya) フランドリー・やさしく干し分け角ハンガーアルミ16 ホワイト&グレー 横35.3cm×縦36cm×厚26.4cm アルミフレーム サビに強い 軽量 頑丈 つまみやすいピンチ 強力バネ ジーンズ 058112 販売: アマゾンジャパン合同会社,-1799,Amazon.co.jp,食費,hl_foods,,0,kzEtVEHkT_g3W5N__7_RLw
1,2022/08/28,超強力マグネットピン 磁石押しピン 超強力 小さいパーツ探し ボードや黒板や冷蔵庫への用紙等の固定 12*16mm 十五個入り 販売: rhinocats 商品についての質問は こちら,-900,Amazon.co.jp,食費,hl_foods,,0,GZjagzHFBAWgh5SbY0ej-g
1,2022/08/28,ゴミ箱の消臭力 抗菌効果プラス ピンクグレープフルーツの香り 販売: 良品本舗新宿店,-378,Amazon.co.jp,食費,hl_foods,,0,-Dn1Qpypsw76aDEVBwnIiw
1,2022/08/28,山崎実業(Yamazaki) 片手で出せる フィルムフック ディスペンサー ホワイト 約W5.5XD6XH18.5cm タワー tower 詰め替え簡単 キッチンディスペンサー 5590 販売: アマゾンジャパン合同会社,-1650,Amazon.co.jp,食費,hl_foods,,0,IKlDcp5Nq2fKl7JWcxr6hw
1,2022/08/28,Inglesina ファスト専用トレー 40x28x4センチメートル (x 1) 5か月~ 155116 販売: アマゾンジャパン合同会社,-2640,Amazon.co.jp,食費,hl_foods,,0,soFcuTncs4Zcn5tUYIIsDA
1,2022/08/28,伊勢藤 キッチンホルダーシリーズ ゴミ袋&保存袋用ホルダー L マグネットシート 2枚付 I-564-3 ホワイト 販売: アマゾンジャパン合同会社,-999,Amazon.co.jp,食費,hl_foods,,0,ZlQGXNltYvgVqicKt4Wvkw
1,2022/08/28,ピジョン イオンガード ベビーバリアミスト 50ml アルコールフリー 50ミリリットル (x 1) 販売: アマゾンジャパン合同会社,-694,Amazon.co.jp,日用品,hl_shop,,0,CG56_kLcx8ygygMfr4jNWw
1,2022/08/28,山崎実業(Yamazaki) マグネット まな板スタンド ホワイト 約W13.5XD5.5XH14cm タワー tower 浮かせる収納 簡単取り付け 5138 販売: アマゾンジャパン合同会社,-1650,Amazon.co.jp,食費,hl_foods,,0,8VkdjeiDIctzfz-temvLqQ
1,2022/08/28,[アシックス スクスク] ファーストシューズ ファースト~セカンド ベビー ミッドカット ホワイト/WHT223 12.5 cm 販売: アマゾンジャパン合同会社,-4826,Amazon.co.jp,日用品,hl_shop,"",0,SEdGVGNuYxXvCQnmimp37Q
1,2022/08/28,マチ付きレッスンバッグ おけいこバッグ 絵本袋 手さげ 太陽系惑星とコスモプラネタリウム(ブラック) N0917600 販売: アマゾンジャパン合同会社,-3515,Amazon.co.jp,日用品,hl_shop,"",0,7AWrxcM0FlyKH8epn08wSg
1,2022/08/28,山崎実業 洗濯機横マグネットタオルハンガー2段 プレート ホワイト 2958 販売: アマゾンジャパン合同会社,-2064,Amazon.co.jp,食費,hl_foods,,0,1okpze21MlneiAHvTIf7RQ
1,2022/08/28,配送料,0,Amazon.co.jp,日用品,hl_shop,,0,OEl_tf4iuBXCGLr13Kr0tQ
1,2022/08/28,割引,266,Amazon.co.jp,収入,ポイント,,0,T0NoJM07UTQZo3VmHMib4w
1,2022/08/28,[冷凍] Pasco ミニクロワッサン 23g×6個  Amazonフレッシュ,-18,Amazon.co.jp,食費,hl_foods,,0,oX8Q_TEYJeKjUUun0DM42g
1,2022/08/28,キユーピー ベビーフード こだわりのひとさじ 野菜たっぷり鮭の豆乳ホワイトソース風 7ヵ月頃からずっと 小分  Amazonフレッシュ,-158,Amazon.co.jp,食費,hl_foods,,0,80ysgcQ4npEb4BVdOjNysA
1,2022/08/28,BIGサイズのグーグーキッチン お野菜いっぱいナポリタン  Amazonフレッシュ,-135,Amazon.co.jp,食費,hl_foods,,0,ALqeI0l-PIX-YVgdFISyEA
1,2022/08/28,和光堂 BIGサイズの栄養マルシェ 和風ランチセット 110g+80g  Amazonフレッシュ,-275,Amazon.co.jp,食費,hl_foods,,0,TYEirBHalttBo4VC2olqRQ
1,2022/08/28,キユーピー ベビーフード こだわりのひとさじ 国産もも 5ヵ月頃からずっと 小分け冷凍可 70g  Amazonフレッシュ,-163,Amazon.co.jp,食費,hl_foods,,0,joQpYVbtWAJXH79ZnqANvg
1,2022/08/28,キユーピーベビーフード ミックスフルーツ 70g 【7ヵ月頃から】  Amazonフレッシュ,-115,Amazon.co.jp,食費,hl_foods,,0,Rh65jVUzY0in3tXqLAfo2w
1,2022/08/28,和光堂 栄養マルシェ 洋風お子さまランチ  Amazonフレッシュ,-288,Amazon.co.jp,食費,hl_foods,,0,k5IVeRE96XelpoyZH8dZ0g
1,2022/08/28,BIGサイズの栄養マルシェ おでかけ和風ランチ  Amazonフレッシュ,-291,Amazon.co.jp,食費,hl_foods,,0,vqFI5_emI-3IXf2HHRqfHw
1,2022/08/28,和光堂 BIGサイズの栄養マルシェ 鯛めし弁当 110g+80g  Amazonフレッシュ,-275,Amazon.co.jp,食費,hl_foods,,0,OChLKvL_zN5KAVqSA7wJ4g
1,2022/08/28,キユーピー3分クッキング 野菜をたべよう! チャウダーの素 (30g×2)  Amazonフレッシュ,-163,Amazon.co.jp,食費,hl_foods,,0,2L7CaFclRB2wg6jiInbdqg
1,2022/08/28,BIGサイズの栄養マルシェ おでかけ牛肉すき焼き弁当  Amazonフレッシュ,-290,Amazon.co.jp,食費,hl_foods,,0,qY__63BHvnnn3EuJNCd5dA
1,2022/08/28,ムシューダ ダニよけ シート (大判タイプ) 天然100% 合成殺虫成分不使用 (効果6か月持続) 布団 ダニ除け 無香料  Amazonフレッシュ,-541,Amazon.co.jp,食費,hl_foods,,0,kvSYYDAp6nZ8a1nSwJQYVQ
1,2022/08/28,手作り応援 チキンと野菜のトマトソース  Amazonフレッシュ,-255,Amazon.co.jp,食費,hl_foods,,0,sJyPy3WsJEVArRaKtcfVwg
1,2022/08/28,和光堂 ベビーのじかん 赤ちゃんの純水 2L  Amazonフレッシュ,-183,Amazon.co.jp,食費,hl_foods,,0,1s4XPEg7iaBu99JE1WMaPg
1,2022/08/28,ピジョン ベビー飲料 キャロット&アップル100 125ml×3個パック  Amazonフレッシュ,-241,Amazon.co.jp,食費,hl_foods,,0,VVvkoE9e-rBGqW0WYGC0og
1,2022/08/28,和光堂 手作り応援 白身魚と緑黄色野菜  Amazonフレッシュ,-205,Amazon.co.jp,食費,hl_foods,,0,8AGLrqu4_fGLpinNbVOhmg
1,2022/08/28,ビーンスタークつよいこ 800g ×2個  Amazonフレッシュ,-3188,Amazon.co.jp,食費,hl_foods,,0,ai1A3DcT2Z4UHOzOr4slOw
1,2022/08/28,BIGサイズの栄養マルシェ おでかけとうふハンバーグ弁当  Amazonフレッシュ,-292,Amazon.co.jp,食費,hl_foods,,0,yfuVVvziRU-CbMbDK0fj6A
1,2022/08/28,はごろも パパッとライス やんわかこしひかり200g (7564) 3パック 2点 Amazonフレッシュ,-798,Amazon.co.jp,食費,hl_foods,,0,-JLS057V3z0l-WGRllmJOg
1,2022/08/28,[冷蔵]ダノンジャパン ベビーダノン ヨーグルト 緑の野菜10 45g 4個  Amazonフレッシュ,-235,Amazon.co.jp,食費,hl_foods,,0,Il81nN8SfEnvnGLFF-EPpQ
1,2022/08/28,貿易屋珈琲店 純黒糖粉末 500g  Amazonフレッシュ,-540,Amazon.co.jp,食費,hl_foods,,0,-EucuU0poUyPPSyXaD4Xpg
1,2022/08/28,日清フーズ 小麦粉・卵いらず ラク揚げパン粉 80g  Amazonフレッシュ,-247,Amazon.co.jp,食費,hl_foods,,0,O5s2U2WW5KXDyYrUWyi5XA
1,2022/08/28,ポッカサッポロ やさいのじっくりコトコトトマトとたまねぎのスープ 170g  Amazonフレッシュ,-99,Amazon.co.jp,食費,hl_foods,,0,n7m5FE_yp3FBKQF8hGmoTw
1,2022/08/28,ポッカサッポロ やさいのじっくりコトコトじゃがいものスープ 170g  Amazonフレッシュ,-104,Amazon.co.jp,食費,hl_foods,,0,kstmsJUOpy3V9AAj7QI6_w
1,2022/08/28,ひかり味噌 畑の具 190g  Amazonフレッシュ,-743,Amazon.co.jp,食費,hl_foods,,0,DQtg_1DfwAE3bl9qIk_0-Q
1,2022/08/28,調整額,-246,Amazon.co.jp,日用品,hl_shop,,0,9JdhFfAZ8ys1viKkXTUMTQ
1,2022/08/27,メルカリ,-590,エポスカード,日用品,hl_shop,,0,-8745vWrLsJ-L8G-P8GusA
0,2022/08/27,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,,1,FDvFIdmrlfdEn8EjdO4Ksw
0,2022/08/27,AMAZON.CO.JP,-1758,三井住友カード,日用品,その他日用品,,1,u5bX-PTFYxJMcbc55m6gfA
0,2022/08/27,AMAZON.CO.JP,-19800,三井住友カード,日用品,その他日用品,,1,5DIupXIF_fp0oZjy9QWmOw
0,2022/08/27,AMAZON.CO.JP,-1062,三井住友カード,日用品,その他日用品,,1,s9Q9vAGXIwG0HB0XsXxLyg
1,2022/08/27,入 SK北習 出 京成日暮,-608,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,YAfGff4NpaZJ9tDvxw2slA
1,2022/08/27,バス等 船新京B,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,OJ5B4NUG6tzWUUhnCgxypQ
